instruction,response,text
Wéi huet sech Halloween zu Lëtzebuerg entwéckelt?,"Mëtt vun den 1990er Joren hunn US-amerikanesch Grousskonzerner wéi Mattel an Hasbro, fir just déi zwéin ze nennen, ugefaange massiv un d'europäesch Medien a Geschäfter erunzetriede fir hiert Konsumfest och an Europa an enger soss éischter aarmséileger Geschäftssaison wat Séissegkeeten an Dekoratiounen ugeet ze populariséieren. Dofir gesäit ee mëttlerweil och zu Lëtzebuerg vereenzelt Kanner verkleet duerch d'Stroosse goen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi huet sech Halloween zu Lëtzebuerg entwéckelt?

###Response: Mëtt vun den 1990er Joren hunn US-amerikanesch Grousskonzerner wéi Mattel an Hasbro, fir just déi zwéin ze nennen, ugefaange massiv un d'europäesch Medien a Geschäfter erunzetriede fir hiert Konsumfest och an Europa an enger soss éischter aarmséileger Geschäftssaison wat Séissegkeeten an Dekoratiounen ugeet ze populariséieren. Dofir gesäit ee mëttlerweil och zu Lëtzebuerg vereenzelt Kanner verkleet duerch d'Stroosse goen."
"Ginn mir den Numm vum zweete Lift an der Stad Lëtzebuerg deen e Quartier aus der ""Ënner-"" mat der ""Uewerstad"" verbënnt.",Lift Pafendall-Uewerstad,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir den Numm vum zweete Lift an der Stad Lëtzebuerg deen e Quartier aus der ""Ënner-"" mat der ""Uewerstad"" verbënnt.

###Response: Lift Pafendall-Uewerstad"
Wéini gouf de Lift Pafendall-Uewerstad offiziell ageweit?,Den 22. Juli 2016,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéini gouf de Lift Pafendall-Uewerstad offiziell ageweit?

###Response: Den 22. Juli 2016"
Wat waren d'Käschte fir den Bau vum Lift Pafendall-Uewerstad?,"D'Käschte goufen uganks 2008 op 7.257.100 Euro geschat, mä si sinn duerno op 10,5 Milliounen Euro geklommen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat waren d'Käschte fir den Bau vum Lift Pafendall-Uewerstad?

###Response: D'Käschte goufen uganks 2008 op 7.257.100 Euro geschat, mä si sinn duerno op 10,5 Milliounen Euro geklommen."
Ginn mir den Numm vum Architektebüro dat den definitive Projet fir den Lift Pafendall-Uewerstad entworf huet.,steinmetzdemeyer,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir den Numm vum Architektebüro dat den definitive Projet fir den Lift Pafendall-Uewerstad entworf huet.

###Response: steinmetzdemeyer"
Wéi vill Leit hunn den Lift Pafendall-Uewerstad am éischte Joer benotzt?,"An der Moyenne all Mount 33.000 Leit, wat am Ganzen iwwer 450.000 Mol erop- oder erofgefuer ass.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi vill Leit hunn den Lift Pafendall-Uewerstad am éischte Joer benotzt?

###Response: An der Moyenne all Mount 33.000 Leit, wat am Ganzen iwwer 450.000 Mol erop- oder erofgefuer ass."
Ginn mir den Numm vum Resistenzler deen den 2. Januar 1921 zu Nassogne gebuer gouf.,Émile Benoit,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir den Numm vum Resistenzler deen den 2. Januar 1921 zu Nassogne gebuer gouf.

###Response: Émile Benoit"
Wat war den Émile Benoit wärend dem Krich?,Den Émile Benoit war e belsche Student a Resistenzler. Hie war Jurastudent op der Universitéit vu Léck a Sekretär vun der 'Union des étudiants luxembourgeois' a Member vun der 'Ligue du Sacré-Coeur'.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war den Émile Benoit wärend dem Krich?

###Response: Den Émile Benoit war e belsche Student a Resistenzler. Hie war Jurastudent op der Universitéit vu Léck a Sekretär vun der 'Union des étudiants luxembourgeois' a Member vun der 'Ligue du Sacré-Coeur'."
Wéini ass den Émile Benoit gestuerwen?,Den Émile Benoit ass den 18. Juli 1944 zu Marche gestuerwen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéini ass den Émile Benoit gestuerwen?

###Response: Den Émile Benoit ass den 18. Juli 1944 zu Marche gestuerwen."
Wat war den Émile Benoit seng Roll an der Resistenz?,Den Émile Benoit war Chef vun der Zone III vum MNB a 'Chef provincial' fir d'Provënz Lëtzebuerg. Hie war och Chef vum Ënnerstëtzungsfong fir Refractairen a huet Membere fir den M.N.B. rekrutéiert an huet gehollef alliéiert Piloten aus der Belsch z'evakuéieren.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war den Émile Benoit seng Roll an der Resistenz?

###Response: Den Émile Benoit war Chef vun der Zone III vum MNB a 'Chef provincial' fir d'Provënz Lëtzebuerg. Hie war och Chef vum Ënnerstëtzungsfong fir Refractairen a huet Membere fir den M.N.B. rekrutéiert an huet gehollef alliéiert Piloten aus der Belsch z'evakuéieren."
Wéi gouf den Émile Benoit zu Éiere gehaalen?,Den Émile Benoit gouf zu Éiere gehaalen andeems eng Plack op der Mauer um 'Rempart des Jésuites' opgeriicht gouf an de Foussballsstadion vun Nassogne 1976 den Numm 'Stade Émile Benoit' krut.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi gouf den Émile Benoit zu Éiere gehaalen?

###Response: Den Émile Benoit gouf zu Éiere gehaalen andeems eng Plack op der Mauer um 'Rempart des Jésuites' opgeriicht gouf an de Foussballsstadion vun Nassogne 1976 den Numm 'Stade Émile Benoit' krut."
Wat ass e Wolf-Rayet-Stär?,"E Wolf-Rayet-Stär ass de fräigeluechte Kär vun engem fréiere masseräiche Stär, deen nom franséischen Astronom Charles Wolf an dem Georges Rayet benannt ass.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass e Wolf-Rayet-Stär?

###Response: E Wolf-Rayet-Stär ass de fräigeluechte Kär vun engem fréiere masseräiche Stär, deen nom franséischen Astronom Charles Wolf an dem Georges Rayet benannt ass."
Wat sinn d'Eegenschaften vun Wolf-Rayet-Stären?,"Wolf-Rayet-Stäre hunn eng Masse tëscht 10 an 256 Sonnemassen, eng Uewerflächentemperatur tëscht 30.000 an 120.000 Kelvin an stousse grouss Deeler Matière an hir Ëmgéigend of.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Eegenschaften vun Wolf-Rayet-Stären?

###Response: Wolf-Rayet-Stäre hunn eng Masse tëscht 10 an 256 Sonnemassen, eng Uewerflächentemperatur tëscht 30.000 an 120.000 Kelvin an stousse grouss Deeler Matière an hir Ëmgéigend of."
Wat ass d'Entwécklung vun engem Wolf-Rayet-Stär?,"D'Entwécklung vun engem Wolf-Rayet-Stär hänkt vun der Ufanksmass vum ufängleche Stär of. Den Stär entwéckelt sech zu engem Wolf-Rayet-Stär, woubäi e groussen Deel vun der Atmosphär verluer gëtt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Entwécklung vun engem Wolf-Rayet-Stär?

###Response: D'Entwécklung vun engem Wolf-Rayet-Stär hänkt vun der Ufanksmass vum ufängleche Stär of. Den Stär entwéckelt sech zu engem Wolf-Rayet-Stär, woubäi e groussen Deel vun der Atmosphär verluer gëtt."
Gëtt et Wolf-Rayet-Stären an Duebelstäresystemer?,"Jo, et gëtt Wolf-Rayet-Stären an Duebelstäresystemer. E Beispill ass V444 Cygni, e Wolf-Rayet-Stär an engem Duebelstäresystem.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gëtt et Wolf-Rayet-Stären an Duebelstäresystemer?

###Response: Jo, et gëtt Wolf-Rayet-Stären an Duebelstäresystemer. E Beispill ass V444 Cygni, e Wolf-Rayet-Stär an engem Duebelstäresystem."
Wat ass d'Verbindung tëscht Wolf-Rayet-Stären a Supernovae?,"Wolf-Rayet-Stären kënne sech zu Supernovae vum Typ Ibc entwéckelen. Dëst geschitt, wann de Stär seng Heliumatmosphär verléiert an de Kär kollabéiert.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Verbindung tëscht Wolf-Rayet-Stären a Supernovae?

###Response: Wolf-Rayet-Stären kënne sech zu Supernovae vum Typ Ibc entwéckelen. Dëst geschitt, wann de Stär seng Heliumatmosphär verléiert an de Kär kollabéiert."
Ginn mir d'Nimm vum Patréiner vun der Méchelskierch zu Munneref.,Den hellege Méchel.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir d'Nimm vum Patréiner vun der Méchelskierch zu Munneref.

###Response: Den hellege Méchel."
Wann gouf den Nicolas Ungeschick Paschtouer vun der Par Munneref?,De 5. Juni 1764.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann gouf den Nicolas Ungeschick Paschtouer vun der Par Munneref?

###Response: De 5. Juni 1764."
Ginn mir d'Informatiounen iwwer d'Klacken am Tuerm vun der Méchelskierch zu Munneref.,"D'Méchelskierch vun Munneref huet 4 Klacken am Tuerm, déi 1894 vun der Firma Bour & Guenser zu Metz gegoss goufen. Déi éischt Klack huet d'Nout Mib, ass dem hellege Jousef geweit a weit 1100 Kg. Déi zweet Klack huet d'Nout Fa, ass dem hellege Méchel geweit a weit 750 Kg. Déi drëtt Klack huet d'Nout Sol, ass dem hellegen Donatus geweit a weit 620 Kg. Déi véiert Klack huet d'Nout Sol#, ass der helleger Anna geweit a weit 420 Kg.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir d'Informatiounen iwwer d'Klacken am Tuerm vun der Méchelskierch zu Munneref.

###Response: D'Méchelskierch vun Munneref huet 4 Klacken am Tuerm, déi 1894 vun der Firma Bour & Guenser zu Metz gegoss goufen. Déi éischt Klack huet d'Nout Mib, ass dem hellege Jousef geweit a weit 1100 Kg. Déi zweet Klack huet d'Nout Fa, ass dem hellege Méchel geweit a weit 750 Kg. Déi drëtt Klack huet d'Nout Sol, ass dem hellegen Donatus geweit a weit 620 Kg. Déi véiert Klack huet d'Nout Sol#, ass der helleger Anna geweit a weit 420 Kg."
Wann gouf d'Kierch vu Munneref gebaut?,1764 gouf mam Bau ugefaangen an 1766 goufen d'Bauaarbechten ofgeschloss.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann gouf d'Kierch vu Munneref gebaut?

###Response: 1764 gouf mam Bau ugefaangen an 1766 goufen d'Bauaarbechten ofgeschloss."
Ginn mir d'Informatiounen iwwer d'Fënstere vun der Méchelskierch zu Munneref.,D'Fënstere goufen 1896 vun der Firma Linster a Schmit vu Munneref gemaach.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir d'Informatiounen iwwer d'Fënstere vun der Méchelskierch zu Munneref.

###Response: D'Fënstere goufen 1896 vun der Firma Linster a Schmit vu Munneref gemaach."
"Ginn mir den Numm vun der lëtzebuergescher Doom-Metal Band, déi am August 2012 vum Maxime Weber an Nicholas O'Connell gegrënnt gouf.",Plaguewielder,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir den Numm vun der lëtzebuergescher Doom-Metal Band, déi am August 2012 vum Maxime Weber an Nicholas O'Connell gegrënnt gouf.

###Response: Plaguewielder"
Wéini huet Plaguewielder hir éischt EP erausbruecht?,Am Summer 2013,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéini huet Plaguewielder hir éischt EP erausbruecht?

###Response: Am Summer 2013"
"Wat ass de Titel vum éischten Album vun Plaguewielder, deen 2015 erauskoum?",Chambers of Death,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Titel vum éischten Album vun Plaguewielder, deen 2015 erauskoum?

###Response: Chambers of Death"
Beschreift den musekalesche Stil vun Plaguewielder.,"Plaguewielder zeechent sech duerch laang Lidder aus, déi sech engersäits aus méi rouegen, atmosphäresche Passagen an anerersäits aus méi haarden a schwéiere Passagen zesummesetzen. Als Doom Metal Band zeechent sech Plaguewielder duerch eng relativ Monotonie a Repetitivitéit aus.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Beschreift den musekalesche Stil vun Plaguewielder.

###Response: Plaguewielder zeechent sech duerch laang Lidder aus, déi sech engersäits aus méi rouegen, atmosphäresche Passagen an anerersäits aus méi haarden a schwéiere Passagen zesummesetzen. Als Doom Metal Band zeechent sech Plaguewielder duerch eng relativ Monotonie a Repetitivitéit aus."
"Wat sinn déi Haaptthemen, déi Plaguewielder an hire Lidder behandelt?","D'Theemen déi Plaguewielder an hire Lidder behandele si relativ enk gefaasst, se reeche vum Doud iwwer Depressiounen, existenzielle Krise bis hin zum Nihilismus.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn déi Haaptthemen, déi Plaguewielder an hire Lidder behandelt?

###Response: D'Theemen déi Plaguewielder an hire Lidder behandele si relativ enk gefaasst, se reeche vum Doud iwwer Depressiounen, existenzielle Krise bis hin zum Nihilismus."
Ginn mir d'Gebuertsdatum vum Jean-Baptiste Kaeuffer.,De Jean-Baptiste Kaeuffer ass den 3. Abrëll 1748 zu Iechternach gebuer.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir d'Gebuertsdatum vum Jean-Baptiste Kaeuffer.

###Response: De Jean-Baptiste Kaeuffer ass den 3. Abrëll 1748 zu Iechternach gebuer."
Wat war d'Nominatioun vum Jean-Baptiste Kaeuffer als General-Feldprediger?,"De Jean-Baptiste Kaeuffer gouf den 11. August 1791 vum Stater Biergercorps als General-Feldprediger gewielt, fir déi éisträichesch Generalgouverneure vu Lëtzebuerg, d'Äerzherzogin Maria-Christina an hire Mann, den Herzog Albert Casimir von Sachsen-Teschen, ze éieren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war d'Nominatioun vum Jean-Baptiste Kaeuffer als General-Feldprediger?

###Response: De Jean-Baptiste Kaeuffer gouf den 11. August 1791 vum Stater Biergercorps als General-Feldprediger gewielt, fir déi éisträichesch Generalgouverneure vu Lëtzebuerg, d'Äerzherzogin Maria-Christina an hire Mann, den Herzog Albert Casimir von Sachsen-Teschen, ze éieren."
